name,has_scope1,version_stable1,has_description1,has_keywords1,last_release1,#maintainers1,#links1,#dependencies1,#releases_month1,#releases_3month1,#releases_6month1,#releases_year1,#releases_2year1,has_selective_files1,#downloads_day1,#downloads_week1,#downloads_month1,#downloads_3month1,#downloads_6month1,#downloads_year1,#dependents1,npm_stars1,has_github1,has_home1,gh_stars1,forks1,subscribers1,issues1,open_issues1,issues_disabled1,contributors1,commits_week1,commits_month1,commits_3month1,commits_6month1,commits_year1,#statuses1,is_open_sourse1,has_readme1,has_test1,has_changelog1,#badges1,#linters1,#coverage1,#outdated_deps1,description
ffi,0,1,1,1,0,1,4,5,0,0,0,0,2,0,4025,24233,108355,324350,656878,1085226,206,24,1,0,2383,207,101,457,122,0,21,0,0,0,2,3,2,1,1,1,1,1,1,0.0,2,"Universal feed parser, handles RSS 0.9x, RSS 1.0, RSS 2.0, CDF, Atom 0.3, and Atom 1.0 feeds"
fg-socialcount,0,1,1,0,1,6,4,0,0,0,0,0,2,0,0,7,16,53,133,284,0,1,1,0,1417,112,91,105,14,0,10,0,0,0,0,0,2,1,1,1,0,1,1,0.0,0,A ponyfill (doesn't overwrite the native fetch) for the Fetch specification https://fetch.spec.whatwg.org.
fibers,0,1,1,1,1,1,4,0,0,1,1,3,8,0,29185,166093,793074,1936066,3869631,8030543,240,49,1,0,2900,188,83,362,8,0,22,0,0,3,3,8,1,1,1,1,0,0,0,0.0,0,Fetchr augments Flux applications by allowing Flux stores to be used on server and client to fetch data
figures,0,1,1,1,0,1,4,1,0,0,0,0,4,1,731850,4075457,16496881,42565199,81330539,141312949,324,11,1,0,215,10,14,23,0,0,5,0,1,1,1,2,2,1,1,1,0,2,1,0.0,0,A foreign function interface (FFI) for Node.js
file,0,0,1,0,0,1,4,0,1,1,1,1,1,0,12500,69750,282874,785105,1601333,3005019,137,10,1,0,42,7,6,15,9,0,5,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0,"Progressively enhanced, lazy loaded, mobile friendly Social Networking widgets."
file-db,0,0,1,0,0,1,4,4,0,0,0,1,1,0,9,58,283,807,1665,4070,3,3,1,0,7,0,5,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.0,4,Cooperative multi-tasking for Javascript
file-entry-cache,0,1,1,1,0,1,4,2,1,1,1,1,4,1,418309,2471678,10395119,26938803,51094908,88788789,24,1,1,0,13,3,1,7,2,0,3,0,0,0,0,7,1,1,1,1,1,2,0,0.0,0,Unicode symbols with fallbacks for older terminals
file-loader,0,1,1,0,1,8,4,2,6,7,13,20,23,1,415583,2230147,9396502,22693621,41690608,66586726,3027,63,1,0,1090,170,22,264,14,0,35,0,13,16,36,62,2,1,1,1,1,5,2,0.97,0,Higher level path and file manipulation functions.
file-saver,0,1,1,1,0,2,4,0,0,0,0,0,8,0,28964,161615,720104,1624443,2864231,4155623,182,21,1,1,7684,1785,290,408,66,0,35,0,0,19,23,24,0,1,1,0,0,0,0,0.0,0,"Document database that uses directories and files to store its data, supporting nested key-value objects in named collections"
file-type,0,1,1,1,1,3,4,0,1,2,8,16,19,1,210940,1319966,5298873,13271763,24923022,39893752,272,59,1,0,598,90,20,131,17,0,38,0,3,6,28,52,1,1,1,1,0,1,1,0.0,0,"Super simple cache for file metadata, useful for process that work o a given series of files and that only need to repeat the job on the changed ones since the previous run of the process"
filepreview,0,1,1,1,1,1,4,2,0,3,3,3,7,0,0,324,1299,4044,7447,11131,1,2,1,1,102,21,7,34,7,0,4,0,0,0,0,4,0,1,1,0,0,0,0,0.0,0,A file loader module for webpack
filesize,0,1,1,1,1,1,4,0,0,2,3,8,19,0,0,944986,4309526,10898622,19820680,31690206,603,30,1,1,498,52,13,93,2,0,10,0,0,2,4,9,1,1,1,1,0,2,1,0.0,0,An HTML5 saveAs() FileSaver implementation
filter-css,0,0,1,1,0,1,4,5,0,0,0,0,3,1,1531,7692,31298,72585,138903,225334,3,0,1,0,9,1,2,3,0,0,1,0,0,0,0,0,2,1,1,1,1,3,2,0.0,3,Detect the file type of a Buffer/Uint8Array/ArrayBuffer
finalhandler,0,1,1,0,1,1,4,7,0,0,3,7,10,1,899998,5196966,21729279,60854768,121643206,209452726,333,18,1,0,110,21,15,22,0,0,3,2,9,9,22,56,2,1,1,1,1,4,1,1.0,1,A file preview generator for node.js
find-cache-dir,0,1,1,1,1,2,4,3,0,1,1,2,2,1,129937,2679216,10359412,26313909,46305553,68733430,150,2,1,0,32,8,4,10,2,0,6,0,0,0,1,4,2,1,1,1,0,2,1,0.84,0,JavaScript library to generate a human readable String describing the file size
find-my-way,0,1,1,1,1,2,4,0,2,7,14,33,33,0,565,3046,11962,31499,52214,61091,8,5,1,0,282,32,11,69,1,0,10,3,19,41,77,147,2,1,1,1,0,3,0,0.98,0,Filter CSS rules
find-node-modules,0,1,1,0,0,1,4,2,0,0,1,1,4,0,10951,71257,278188,662221,1171841,1852682,42,1,1,0,6,3,1,7,1,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0.0,1,Node.js final http responder
find-parent-dir,0,0,1,1,0,1,4,0,0,0,0,1,1,0,58668,303893,1268650,3054054,5308855,9047767,87,4,1,0,16,5,2,4,1,0,2,0,0,0,0,0,1,1,1,1,0,1,0,0.0,0,Finds the common standard cache directory
find-project-root,0,1,1,0,0,1,1,0,0,0,0,0,0,0,8,532,1391,2321,3224,4541,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0.0,0,Crazy fast http radix based router
find-root,0,1,1,1,1,1,4,0,0,0,0,2,2,0,86163,459153,2005349,4906467,9258640,15222130,221,2,1,0,30,4,5,6,1,0,2,0,0,0,0,5,1,1,1,1,0,1,0,0.0,0,Return an array of all parent node_modules directories
find-up,0,1,1,1,0,1,4,1,0,0,0,0,2,1,1271110,6744121,28113872,70915753,132817835,213177148,300,13,1,0,129,14,10,19,3,0,6,0,2,2,2,4,2,1,1,1,0,2,1,0.0,0,Finds the first parent directory that contains a given file or directory.
find-with-regex,0,1,1,0,0,1,4,0,0,0,0,0,5,0,2597,14208,61356,140762,271417,415724,93,0,1,0,6,2,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0,Finds project root
findup,0,0,1,0,0,2,4,2,0,0,0,1,1,0,26280,131475,546532,1471512,3065878,5881046,147,5,1,0,32,13,3,19,7,0,4,0,0,0,0,0,1,1,1,1,0,1,0,0.0,2,find the closest package.json
findup-sync,0,1,1,1,1,4,4,4,1,1,1,3,7,1,437826,2398741,10016414,26898265,53833349,104966146,355,11,1,0,76,17,4,41,0,0,11,0,0,0,0,11,2,1,1,1,0,1,1,0.0,1,Find a file or directory by walking up parent directories
finitestatemachine,0,1,1,1,0,1,4,1,0,0,0,0,0,1,0,0,193,388,746,1372,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0.0,0,findWithRegex util
fireauth,0,1,1,1,0,1,4,2,0,0,0,0,1,0,5,24,48,142,371,621,0,2,1,0,3,2,2,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0.0,1,Walk up ancester's dir up to root
firebase,0,1,1,1,1,3,4,9,36,62,71,89,122,0,37708,187847,856329,2068925,3621542,5718353,630,132,1,1,958,124,116,564,112,0,34,8,31,98,198,256,1,1,0,1,0,0,1,0.0,0,Find the first file matching a given pattern in the current directory or the nearest ancestor directory.
fireworm,0,0,1,1,0,1,4,5,0,0,0,0,2,1,13313,72848,323849,828297,1734688,3409163,7,2,1,0,19,5,1,11,2,0,4,0,0,0,0,0,1,1,1,1,0,1,0,0.0,3,Fast and optimized finite state machine. Performance oriented JavaScript.
first-mate,0,1,1,0,1,12,4,7,0,0,5,13,23,0,373,2296,9270,24667,60590,123661,20,2,1,1,66,37,30,106,34,0,28,0,0,0,12,30,2,1,1,1,0,3,0,0.0,1,Firebase authentication for rust.
fitbit-oauth2,0,0,1,1,0,1,4,4,0,0,1,1,1,0,13,68,363,1073,2167,4508,0,2,1,0,10,4,3,5,4,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0.0,2,Firebase JavaScript library for web and Node.js
fitness,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6,25,55,115,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,A crawling file watcher.
fixed-data-table,0,0,1,1,1,2,4,2,0,0,2,3,6,0,2362,16113,70845,191835,383758,723895,40,2,1,1,4301,606,143,509,206,0,39,0,0,1,6,8,0,1,1,0,0,0,1,0.0,0,TextMate helpers
fixed-data-table-2,0,0,1,1,1,1,4,2,1,4,15,22,42,0,2678,16296,67026,157140,273173,433635,20,2,1,1,612,148,38,301,58,0,66,1,4,9,29,52,1,1,1,1,0,1,0,0.0,0,Fitbit client API for OAuth2
fkill,0,1,1,1,1,1,4,6,1,1,2,4,5,1,2222,30440,113236,309703,565697,1012672,34,5,1,0,199,13,12,23,3,0,7,3,5,5,8,16,2,1,1,1,0,2,1,0.0,0,Flutter plugin for reading step count data. Wraps HealthKit on iOS and GoogleFit on Android.
flag-icon-css,0,1,1,0,1,1,4,0,2,2,3,3,9,0,5313,29016,115586,262613,447064,677151,27,7,1,1,4465,588,129,438,39,0,31,0,7,9,19,28,1,1,1,0,0,0,1,0.0,0,A React table component designed to allow presenting thousands of rows of data.
flat,0,1,1,1,1,2,4,1,0,0,0,2,3,0,34883,187351,773886,1890456,3494455,5718598,392,45,1,0,635,89,20,69,28,0,16,0,0,0,0,9,1,1,1,1,0,1,0,0.0,1,A React table component designed to allow presenting thousands of rows of data.
flatpak-bundler,0,0,1,1,1,1,4,5,0,0,0,0,5,0,310,4085,18198,44773,87845,160097,1,0,1,0,3,2,24,5,0,0,2,0,0,0,2,4,1,1,1,1,0,2,0,0.0,4,Fabulously kill processes. Cross-platform.
flatpickr,0,1,1,1,1,1,4,0,0,8,28,58,136,0,9272,56402,230703,525092,935888,1329067,81,17,1,1,9634,737,215,1288,84,0,100,10,27,120,277,683,0,1,1,1,0,1,0,0.84,0,flags: A collection of all country flags in SVG — plus the CSS for easier integration
flatstr,0,1,1,0,1,1,4,0,0,0,0,1,7,0,9804,52166,218200,510224,839981,1178946,10,3,1,0,85,8,6,2,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0.0,0,"Take a nested Javascript object and flatten it, or unflatten an object with delimited keys"
flatten-obj,0,1,1,1,1,1,4,1,0,0,0,2,3,0,86,1082,4513,12114,28727,51170,7,0,1,0,12,4,1,3,0,0,3,0,0,0,0,7,1,1,1,1,0,1,0,0.0,0,A small utility for packing files in a flatpak.
flatten-source-map,0,0,1,0,0,1,1,1,0,0,0,0,2,0,348,2222,9611,28869,40753,41444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.0,1,"A lightweight, powerful javascript datetime picker"
flatten.js,0,0,1,0,0,1,4,0,0,0,0,0,0,0,96,334,1582,4029,8026,11636,2,0,1,1,10,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,Flattens the underlying C structures of a concatenated JavaScript string
flaverr,0,1,1,1,1,1,4,1,0,0,13,17,21,0,2210,14951,63241,167202,350801,613267,18,3,1,0,5,1,1,1,1,1,1,0,0,0,58,74,0,1,1,1,0,1,2,0.0,0,Converts an object literal with deeply nested nodes to a simple key/value object
flexboxgrid,0,1,1,1,0,1,4,0,0,0,1,1,2,0,3874,19097,89679,247398,511568,979854,46,10,1,1,7102,808,231,271,53,0,19,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0,Flatten sections from a source map into a single mappings string.
flexibility,0,1,1,1,0,1,4,0,1,1,1,1,4,1,99,2813,12634,56248,87628,122171,4,5,1,1,3944,363,150,95,40,0,5,0,0,0,0,0,1,1,1,1,1,3,2,0.0,0,Inflate and deflate nested objects
flow,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1723,8739,38216,92708,156449,299243,23,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,Flavor an Error instance with the specified error code string or dictionary of customizations.
flow-bin,0,0,1,1,1,9,4,0,2,7,17,36,62,1,56340,294049,1345794,3266533,6442888,11260484,209,45,1,1,369,39,19,121,41,0,17,1,2,8,19,37,2,1,1,1,0,1,1,0.0,0,Grid based off of CSS3 flexbox specification
flow-parser,0,0,1,0,1,6,4,0,4,9,20,36,48,1,35403,179307,557198,1018938,1622984,2921410,24,4,1,1,15762,1312,405,5927,2092,0,100,23,115,467,1010,2164,9,1,1,1,1,2,0,0.0,0,A JavaScript polyfill for Flexbox
flowchart.js,0,1,1,1,1,1,4,1,0,1,1,3,6,0,60,635,2528,8221,17210,28239,5,3,1,1,4709,672,223,141,65,0,19,0,0,4,6,13,0,1,1,1,1,0,1,0.0,0,Computational parallel flows for Elixir
flowplayer,0,1,1,0,1,1,4,0,0,0,3,5,9,0,0,386,1902,5907,16213,36352,2,2,1,0,1648,445,165,1397,49,0,25,8,8,13,39,167,0,1,1,1,1,0,1,0.0,0,Binary wrapper for Flow - A static type checker for JavaScript
fluent,0,0,1,1,1,3,4,0,2,5,6,9,14,0,87,2208,9987,22507,28275,30763,4,0,1,1,43,13,5,165,29,0,20,0,18,76,106,194,1,1,1,1,1,1,0,0.0,0,JavaScript parser written in OCaml. Produces ESTree AST
fluent-langneg,0,0,1,1,1,3,4,0,1,1,1,4,6,0,22,654,2937,6518,9723,11739,2,0,1,1,43,13,5,165,29,0,20,7,18,76,106,194,1,1,1,1,1,1,0,0.0,0,[![JS.ORG](https://img.shields.io/badge/js.org-flowchart-ffb400.svg?style=flat-square)](http://js.org)
flux,0,1,1,1,1,2,4,2,0,0,0,1,5,1,11676,61833,259643,680355,1459668,2854363,317,72,1,1,14907,3625,703,434,13,0,100,0,0,0,4,11,1,1,1,1,1,0,0,0.0,0,The HTML5 video player for the web
fn-getter,0,1,1,1,0,1,4,0,0,0,0,0,0,1,252,1943,7538,21201,46307,92479,1,0,1,0,6,0,1,53,0,0,2,0,0,0,0,2,2,1,1,1,0,6,1,1.0,0,"A localization system designed to unleash the entire expressive power of
natural language translations.
"
fn-name,0,1,1,1,0,1,4,0,0,0,0,0,0,1,17241,100493,413295,1109714,2078350,3502013,24,0,1,0,21,3,9,4,0,0,4,0,0,0,0,0,1,1,1,1,0,1,2,0.0,0,"A library for language and locale negotiation.
"
focus-trap,0,1,1,1,1,1,4,1,2,5,6,6,14,1,4636,24512,106017,287283,512562,699607,16,0,1,1,143,26,4,45,6,0,9,0,0,6,8,12,0,1,1,0,1,0,1,0.0,0,An application architecture based on a unidirectional data flow
focus-trap-react,0,1,1,1,1,1,4,1,2,4,6,7,12,0,354,12466,52055,133903,251316,365816,13,2,1,1,102,14,4,24,2,0,7,0,0,6,12,16,1,1,1,1,1,1,1,0.0,0,"Simple, lazyily evaluated values."
folktale,0,1,1,1,1,2,4,0,4,7,10,16,18,0,171,3604,12893,30260,50662,70937,35,3,1,1,988,68,59,179,24,0,20,0,8,22,30,201,3,1,0,1,1,0,1,0.9,0,Get the name of a named function
follow-redirects,0,1,1,1,1,3,4,1,0,4,6,8,16,1,281326,1678899,6472485,15497177,25590911,36694447,221,9,1,1,151,39,11,84,0,0,12,0,0,18,23,30,2,1,1,1,0,5,2,1.0,0,Trap focus within a DOM node.
font-atlas-sdf,0,1,1,1,1,1,4,2,0,0,1,6,14,0,2122,11381,48190,116656,200069,298584,6,1,1,1,10,1,1,3,1,0,1,0,0,0,0,15,0,1,1,1,0,1,1,0.0,0,A React component that traps focus.
font-awesome,0,1,1,1,0,1,4,0,0,0,0,0,3,0,68708,420487,1741054,4578559,8744480,14720081,1368,184,1,1,55272,9544,1374,12500,4407,0,2,0,3,8,8,8,0,1,1,1,0,0,0,0.0,0,A suite of libraries for generic functional programming in JavaScript that allows you to write elegant modular applications with fewer bugs and more reuse.
fonteditor-core,0,1,1,1,1,3,4,1,0,0,6,7,29,1,589,3091,10811,27796,48839,71527,16,2,1,0,82,14,9,13,6,0,2,0,0,0,2,3,1,1,1,1,0,3,0,0.0,0,HTTP and HTTPS modules that follow redirects.
fontfaceobserver,0,1,1,1,1,1,4,0,0,0,1,4,18,1,8243,39608,159516,394216,739316,1255647,61,7,1,1,2589,154,91,114,8,0,9,0,0,0,0,12,1,1,1,1,0,1,0,0.0,0,Populate a <canvas> with SDF font texture atlas
fontmin,0,0,1,1,0,2,4,15,0,0,0,0,5,0,422,1950,6836,19367,34537,54758,31,7,1,1,2540,165,95,66,42,0,4,0,0,0,0,0,2,1,1,1,1,4,1,0.0,7,The iconic font and CSS framework
for-each,0,0,1,0,0,1,4,1,0,0,0,0,1,0,64298,340206,1447291,3760246,7827897,12635900,27,6,1,0,12,4,2,7,1,0,3,0,0,0,0,4,1,1,0,1,0,1,2,0.0,0,"fonts (ttf, woff, woff2, eot, svg, otf) parse, write, transform, glyph adjust."
forecast,0,0,1,1,0,1,4,3,0,0,0,1,4,0,32,146,426,1038,2455,5484,9,8,1,0,41,15,5,11,0,0,8,0,0,0,0,0,0,1,1,0,0,4,2,0.0,0,Detect if web fonts are available
forecastio,0,1,1,1,1,1,4,2,0,2,2,2,2,0,0,57,211,881,1592,2991,1,1,1,0,30,5,2,4,1,0,2,0,0,5,5,5,1,1,1,1,0,2,0,0.0,0,"Minify font seamlessly, font subsetter, webfont (eot, woff, svg) converter."
foreground-child,0,1,1,0,0,1,4,2,0,0,0,1,9,1,37560,194588,793668,1809708,3264893,5639738,15,2,1,0,26,7,1,21,7,0,4,0,0,0,0,0,2,1,1,1,1,1,0,0.0,1,A better forEach
forever,0,0,1,1,0,5,4,15,0,0,0,0,2,0,23528,129590,785130,1957861,3990005,8122051,289,740,1,1,10879,810,299,979,268,0,75,0,0,0,0,0,1,1,1,1,1,4,2,0.0,7,Forecasting Functions for Time Series and Linear Models
forever-agent,0,0,1,0,0,3,4,0,0,0,0,0,1,0,944352,5098459,21380492,55814019,109811208,201745721,51,4,1,0,50,24,8,42,20,0,11,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,A node.js wrapper for Forecast.io API
form-data,0,1,1,0,1,4,4,3,2,2,2,5,12,0,1741481,9951407,40212548,104483797,196859363,331810345,753,61,1,1,867,139,19,379,32,0,20,0,7,7,7,20,5,1,1,1,0,6,2,0.98,0,Run a child as if it's the foreground process. Give it stdio. Exit when it exits.
format-object,0,1,1,1,1,1,4,0,0,0,0,0,3,1,3,8,19,54,123,1070,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0.0,0,A simple CLI tool for ensuring that a given node script runs continuously (i.e. forever)
formatio,0,1,1,0,0,5,4,1,1,1,1,1,1,0,46436,907523,3837537,10908985,21615233,40329872,10,1,1,1,25,11,1,17,1,0,10,4,14,35,35,36,2,1,1,1,0,1,0,0.0,0,"HTTP Agent that keeps socket connections alive between keep-alive requests. Formerly part of mikeal/request, now a standalone module."
formidable,0,1,1,0,1,7,4,0,1,1,1,1,2,0,303952,1832993,7328986,19130750,38393649,68393694,639,244,1,0,4284,545,123,464,141,0,60,1,3,5,7,9,1,1,1,1,0,1,0,0.0,0,"A library to create readable ""multipart/form-data"" streams. Can be used to submit forms and file uploads to other web applications."
formsy-react,0,1,1,1,1,9,4,2,1,2,6,10,15,1,415,16523,65339,188248,397372,817302,37,12,1,0,199,26,16,82,20,0,48,1,7,14,45,52,1,1,1,1,1,1,2,0.0,0,util.format with keys and values
formsy-react-components,0,0,1,1,1,1,4,2,0,2,11,13,20,0,384,1879,8243,25273,56350,114139,8,1,1,0,260,86,12,122,6,0,13,0,0,4,34,74,1,1,1,1,1,1,1,0.0,0,Human-readable object formatting
forwarded-for,0,1,1,1,0,6,4,0,0,0,0,1,2,0,0,8519,42272,113243,227805,471203,12,2,1,0,16,4,7,18,1,0,3,0,0,2,4,8,2,1,1,1,0,3,0,0.95,0,"A node.js module for parsing form data, especially file uploads."
foundation,0,1,1,1,0,1,4,2,0,0,0,1,1,0,19,799,3307,8864,18392,36717,3,9,1,1,20,5,5,1,1,1,100,0,0,0,0,0,0,1,0,1,0,0,1,0.0,1,A form input builder and validator for React
fraction.js,0,1,1,1,1,1,4,0,0,0,2,5,8,0,17482,104002,440726,1311125,2799385,4253878,17,1,1,1,121,24,9,17,2,0,3,0,1,4,7,19,1,1,1,1,0,1,0,0.0,0,Bootstrap components for a formsy-react form.
frameguard,0,1,1,1,0,1,4,0,1,1,1,1,3,0,37964,207666,862733,2221672,4173839,7118119,8,6,1,0,39,13,3,13,0,0,3,0,0,5,5,9,1,1,1,1,0,1,0,0.0,0,Abstraction for retrieving ip address information from a Node.js connection. Searches for proxy headers before degrading req.address
framework7,0,1,1,1,1,1,4,5,9,23,34,60,68,0,0,1992,10746,27290,54516,91301,14,2,1,1,12698,2733,704,2513,103,0,93,19,73,333,537,655,1,1,1,0,1,0,2,0.0,0,You may also want to checkout:
franc,0,1,1,1,1,1,4,1,0,2,2,3,5,1,0,2793,122983,251077,424186,693873,29,15,1,1,2678,139,49,61,1,0,6,0,0,13,19,29,3,1,1,1,0,0,1,1.0,0,A rational number library
fresh,0,0,1,1,1,1,4,0,0,0,3,3,5,1,852551,4931814,20133496,56129512,110598225,189982501,245,14,1,0,95,16,8,26,2,0,13,0,0,0,9,21,2,1,1,1,1,4,1,1.0,0,Middleware to set X-Frame-Options headers
fresh-require,0,1,1,1,0,1,4,8,0,0,0,0,0,0,589,9609,39327,113395,216099,365695,6,0,1,0,20,1,1,6,5,0,1,0,0,0,0,0,0,1,1,1,0,4,0,0.0,3,Full featured mobile HTML framework for building iOS & Android apps
friendly-errors-webpack-plugin,0,1,1,1,1,2,4,3,1,1,1,1,17,1,39259,244990,932599,2206985,3788013,5519714,246,18,1,0,300,31,5,62,17,0,14,0,0,0,0,5,2,1,1,1,0,3,0,0.0,2,Detect the language of text
froala-editor,0,1,1,1,1,1,4,2,0,3,7,14,28,0,2593,14680,62426,150701,278997,450818,17,4,1,1,2144,278,111,2624,6,0,9,41,82,178,363,632,0,1,1,1,0,2,0,0.0,0,HTTP response freshness testing
from2-string,0,1,1,1,0,1,4,1,0,0,0,0,0,1,927,21187,83318,228431,422434,539413,30,0,1,0,11,1,1,1,0,0,2,0,0,0,0,0,1,1,1,1,0,4,0,1.0,0,Bypass the require cache when requiring a module – works with both node and browserify
front-matter,0,1,1,1,1,1,4,1,0,0,1,2,7,0,8997,198094,778998,2041278,4021392,6914942,281,27,1,0,268,42,5,52,6,0,22,0,0,0,2,5,2,1,1,1,0,3,0,1.0,0,"Recognizes certain classes of webpack errors and cleans, aggregates and prioritizes them to provide a better Developer Experience"
fruitdown,0,1,1,1,0,1,4,5,0,0,0,0,2,1,453,1931,7822,23438,51495,121880,5,0,1,0,51,4,7,14,4,0,3,0,0,1,1,1,0,1,1,1,0,1,1,0.0,2,The next generation Javascript WYSIWYG HTML rich text editor made by devs for devs. High performance and modern design make it easy to use for developers and loved by users.
fs,0,0,1,0,0,1,4,0,0,0,0,0,1,0,31153,166043,691147,1809096,3848747,6488490,2032,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,Create a stream from a string. Sugary wrapper around from2
fs-admin,0,0,1,1,1,1,1,2,0,0,0,9,9,0,84,563,2661,7384,18462,21695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0.0,1,Extract YAML front matter from a string
fs-chunk-store,0,1,1,1,1,1,4,6,0,0,0,2,9,0,329,2870,17383,48022,98729,205596,6,0,1,0,19,10,3,11,2,0,3,0,0,0,0,2,1,1,1,1,0,3,0,0.0,1,"A browser-based LevelDOWN adapter that works over all IndexedDB implementations, including Apple's"
fs-extra,0,1,1,1,1,2,4,3,0,0,2,7,16,0,986837,5776644,23947884,61504296,120844740,208036172,11800,418,1,0,3816,369,78,556,24,0,56,0,1,6,27,65,3,1,1,1,1,6,0,0.85,0,An npm package that holds a spot.
fs-jetpack,0,1,1,1,1,1,4,1,2,2,2,9,22,0,757,8948,34341,76478,135011,248191,127,16,1,0,366,26,9,63,3,0,7,0,0,3,9,46,4,1,1,1,1,1,1,0.97,0,Manipulate files with escalated privileges
fs-plus,0,1,1,1,1,10,4,4,0,2,2,3,11,0,12148,88798,339916,886659,1778103,3664385,125,13,1,1,88,27,24,44,5,0,27,0,0,2,2,4,2,1,1,1,0,3,0,0.0,1,Filesystem (fs) chunk store that is abstract-chunk-store compliant
fs-promise,0,1,1,1,1,1,4,4,0,1,1,4,6,0,18398,113564,500666,1327714,2811105,6026104,550,27,1,1,173,11,5,31,0,0,10,0,0,0,0,6,1,1,1,1,0,0,1,0.0,1,"fs-extra contains methods that aren't included in the vanilla Node.js fs package. Such as recursive mkdir, copy, and remove."
fs-tree-diff,0,0,1,1,1,4,4,4,0,0,2,2,9,1,5584,109436,456374,1295487,2840529,5807681,23,0,1,0,12,12,10,81,17,0,14,0,0,0,5,5,2,1,1,1,1,2,1,0.0,0,Better file system API
fs-vacuum,0,1,1,1,1,2,4,3,0,0,1,1,4,0,3147,79867,310347,829893,1563131,2452936,19,1,1,1,7,3,14,8,3,0,5,0,0,0,0,0,1,1,1,1,0,0,1,0.77,0,node's fs with more helpers
fs-write-stream-atomic,0,1,1,0,1,4,4,4,0,0,1,1,3,0,55177,1107009,3966247,9227453,11991646,13104167,39,2,1,0,40,4,23,17,4,0,8,0,0,0,0,0,1,1,1,1,0,0,0,0.97,1,[DEPRECATED] Use mz or fs-extra^3.0 with Promise Support
fs.notify,0,0,1,1,0,2,4,2,0,0,0,1,1,0,2071,12288,54133,140518,281939,523308,39,1,1,0,19,3,1,5,2,0,3,0,0,0,0,0,0,1,1,0,1,0,0,0.0,2,Backs out file tree changes
fs.promised,0,1,1,0,0,1,4,0,0,0,0,0,0,0,403,1906,7759,21339,39364,55385,14,0,1,0,9,1,2,2,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0.0,0,recursively remove empty directories -- to a point
fsm-as-promised,0,0,1,1,1,1,4,4,2,2,4,6,14,0,139,916,4825,12670,24390,38221,10,4,1,0,329,23,10,95,5,0,10,0,0,11,26,40,2,1,1,1,1,5,1,0.98,0,"Like `fs.createWriteStream(...)`, but atomic."
fsmjs,0,0,1,1,0,3,4,0,0,0,0,0,0,0,2,22,111,388,775,1478,2,0,1,0,1,0,2,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0,file change notification that doesn't suck hairy monkey balls and just works.
fstream,0,1,1,0,1,4,4,4,0,1,1,1,4,0,613263,3449011,13969934,37152679,69948185,122927644,418,14,1,0,178,39,31,59,25,0,18,0,0,0,0,0,1,1,1,0,0,0,0,0.67,0,Promise-implementation-agnostic wrapper for fs
fstream-npm,0,1,1,0,1,4,4,2,0,0,0,1,4,0,14433,82057,468104,1099724,2141317,4733902,50,1,1,0,27,15,19,26,9,0,12,0,0,0,0,2,1,1,1,1,0,0,0,0.87,0,A minimalistic finite state machine library using promises
function-bind,0,1,1,1,1,2,4,0,0,0,0,2,2,0,155701,3306093,12863217,35286667,67872100,113191327,75,0,1,0,37,9,3,10,0,0,3,0,0,0,0,5,0,1,1,1,0,4,1,0.0,0,State machines are back
function-source,0,0,1,1,0,1,4,0,0,0,0,0,0,1,5198,27375,115809,314919,603602,1043963,12,0,1,0,3,1,0,2,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0,Advanced file system stream things
function.name-polyfill,0,1,1,1,0,1,4,0,0,1,1,1,8,0,724,24032,87204,213986,410097,617536,12,1,1,0,19,2,2,5,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0.0,0,fstream class for creating npm packages
